academy_id|region|academy_name|address|owner_name|phone_no|course_type|courses|tuition
3807|광주하남|생각나무보습학원|경기도 하남시 신평로 35 , 3층 (덕풍동)|강선영류주희|031-794-7643|보습|고등국어,고등수학,고등영어,중등국어,중등수학,중등영어,초등국어,초등수학,초등영어|223000
3808|의정부|생각보습학원|경기도 의정부시 호국로 1295  2층 (의정부동) |박요셉|031-841-4852|보습|국,사,과,수학,영어,오전교실|108000
3809|수원|생각속에수학학원|경기도 수원시 장안구 경수대로 940 , 606호 전체, 507호 일부 (조원동, 일호골든타워1)|신동규|031-254-7333|보습|고등단과1(수학),고등단과2(수학),중등단과(수학),초등단과(수학)|256000
3810|안산|생각오름고잔점생각디자인학원|경기도 안산시 단원구 광덕동로 65 , 201호 (고잔동,거성타운)|장성재|031-403-6194|보습|초등단과(국,수,사,과(|115000
3811|부천|생각유희입시학원|경기도 부천시 소향로13번길 14-22 , 301호 일부 (상동, 금호프라자)|양승후|032-329-2357|보습|고등기본단과,고등실력단과,중등기본단과,중등실력단과,중등심화단과,초등기본단과,초등실력단과|300000
3812|평택|생각으로푸는수학학원|경기도 평택시 지산로 80 , 4층 일부 (지산동)|이기훈|031-666-4613|보습|고등-수학A,고등-수학B,중등-수학A,중등-수학B,중등-수학C,초등-수학A,초등-수학B|206000
3813|부천|생각을그리다미술수학보습학원|경기도 부천시 조마루로85번길 18 , 501호 일부, 502호 (상동)|김형석|032-325-1277|보습/미술|수학A,수학B,수학C,수학D,유아미술,초등미술|155000
3814|안양과천|생각의숲수풀림학원|경기도 안양시 동안구 평촌대로 132 , 제일빌딩 401호, 404호 (평촌동 900-7외1필지)|(주)생각의숲수풀림|031-384-7002|보습|고등수학1,고등수학2,고등수학3,중등수학1,중등수학2,중등수학3|360000
3815|수원|생각의숲학원|경기도 수원시 장안구 정자천로13번길 15 , 2층전체 (천천동)|현옥희|031-294-3031|보습||
3816|수원|생각의창학원|경기도 수원시 장안구 경수대로 940 , 일호골든타워 409-1호 (조원동)|김미선|031-241-1206|보습|고등단과(과학),고등단과(논술A),고등단과(논술B),고등단과(논술C),고등단과(수학A),고등단과(수학B),중등단과(과학),중등단과(수학)|266000
3817|화성오산|생각의힘송수학학원|경기도 화성시 동탄대로시범길 148-22 , 디스퀘어 601호 (청계동)|송민심|031-3741-320|보습|수학(고등),수학(중등),수학(초등)|289000
3818|성남|생각의힘수학전문학원|경기도 성남시 수정구 위례대로 83 , B동 907호 (창곡동)|전경화||보습|중등수학,초등수학|220000
3819|안산|생각의힘수학전문학원|경기도 안산시 단원구 광덕동로 39 , 403호 (고잔동,대우프라자)|이형석||보습|수학(초등)|300000
3820|의정부|생각자람학원|경기도 의정부시 용민로 469 , 보광더존프라자 402호~403호 (민락동)|김성기|031-852-7646|보습|중등수학,중등영어,초등수학,초등영어|185000
3821|화성오산|생각제곱학원|경기도 화성시 동탄중심상가2길 8   로하스에비뉴 504호. 505호 (반송동)|유성환|031-613-0074|보습|고등수학,중등수학,초등수학|264000
3822|안양과천|생각채움수학학원|경기도 안양시 만안구 박달로 504 , 제2층 202호 (박달동 85-9)|김정화||보습|고등수학,중등수학,초등수학|277000
3823|고양|생각키우기학원|경기도 고양시 일산동구 강석로 114  라이프상가 205호(마두동)|이혜경|031-815-0816|보습·논술|고등독서논술,중등독서논술,초등독서논술|97000
3824|이천|생각키움학원|경기도 이천시 증신로291번길 145-11 , 304-2호 (송정동)|최향희|031-631-7442|보습|중등 국어,영어,사회,중등 수학,중등 영어,초등종합,한국사,한자|157000
3825|광주하남|생각하는1학원|경기도 광주시 고불로46번길 4 , 3층 (중대동, 태전빌딩)|김필규||보습|중등 수학,중등 영어,초등 국,수,사.과,초등 수학,초등 영어|200000
3826|성남|생각하는나무보습학원|경기도 성남시 수정구 산성대로 491 (양지동) 3층|김응도|031-735-7733|보습|국어(초등),수학(초등),영어(초등)|121000
3827|수원|생각하는나무학원|경기도 수원시 영통구 중부대로 252   5층전체 (매탄동)|한종욱|031-216-3355|보습|고등단과(국어),고등단과(논술),고등영어단과,중등영어단과|292000
3828|성남|생각하는사람수학학원|경기도 성남시 분당구 내정로173번길 49 , 406호 (수내동,궁전프라자-3)|김자단||보습|수학고등,수학중등|475000
3829|성남|생각하는수수학전문보습학원|경기도 성남시 분당구 내정로 170 (수내동,동신파크빌딩) 405호|김완수|031-716-7678|보습|수학 고등,수학 중등|375000
3830|안산|생각하는수학과학학원|경기도 안산시 단원구 선부로 185 , 4층 (선부동)|김혜정\
이규태||보습|중등수학|250000
3831|시흥|생각하는수학능곡학원|경기도 시흥시 능곡로 174 미래도프라자 401,402호(능곡동)|이사일|031-311-4448|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등수학,영어|225000
3832|안산|생각하는수학초지학원|경기도 안산시 단원구 광덕1로 55  404호일부, 405호|고창진|031-411-2655|보습|초등수학|200000
3833|고양|생각하는수학페르마학원|경기도 고양시 덕양구 통일로794번길 12-8 , 3층 (관산동)|최승남|031-9719-353|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|223000
3834|수원|생각하는수학학원|경기도 수원시 권선구 세화로168번길 15  센트럴하우스상가동 301 302호 (서둔동)|김민양|031-227-2991|보습|종합(초등),중등 영어,수학 단과,중등 종합,초등 영어,수학 단과|252000
3835|수원|생각하는아이들학원|경기도 수원시 권선구 금곡로102번길 48 , 502호 (금곡동)|정옥희||보습|고등단과(수학,과학),중등단과(수학,과학),초등단과(수학,과학)|210000
3836|안산|생각하는영어학원|경기도 안산시 단원구 선부로 183 , 602호 (선부동)|이민선||보습|중등영어|200000
3837|성남|생각하는황소분당학원|경기도 성남시 분당구 동판교로 52 , 4층 (백현동)|(주)반올림교육|031-8017-5496|보습|수학(중등)-프라임,수학(초등)-일품,수학고등-기본,수학고등-실력,수학중등-어드밴스,수학중등-에센스,수학중등-첼린지,수학초등-경시,수학초등-실력,수학초등-심화|370000
3838|안양과천|생각하라푸름수학학원|경기도 안양시 동안구 평촌대로 131 , 아카데미센터 401호, 403호 (호계동 1058-7)|홍관호||보습|국어(고등),국어(중등)|225000
3839|수원|생존학원|경기도 수원시 팔달구 팔달문로150번길 22 , 2층 전체 (우만동)|차승병||보습||
3840|안산|샤오또우원어민중국어학원|경기도 안산시 단원구 광덕1로 193 , 605호 (고잔동)|이태연||보습|초등중국어(5회)|150000
3841|평택|샬롬스터디학원|경기도 평택시 안중읍 안현로서3길 91 , 3층 (안중읍)|임은주|031-684-7971|보습|고등수학,고등영어,수학(중등),수학(초등),영어(중등),영어(초등)|193000
3842|수원|샬롬영수전문학원|경기도 수원시 영통구 동수원로 316 305호 일부 (매탄동, 임광아파트) |정혜열|031-236-9949|보습|중등단과(수학),중등단과(영어),초등단과(수학),초등단과(영어)|165000
3843|성남|서강아카데미학원|경기도 성남시 중원구 산성대로582번길 14 , 4층 (은행동)|이종준|031-623-6336|보습|수학(중등),수학(초등),영어(고등),영어(중등),영어(초등),전과목(초등)|167000
3844|성남|서강영어학원|경기도 성남시 수정구 위례광장로 320 , 916호 (창곡동)|서수진|02-417-3631|보습|고등영어,중등영어,초등영어|300000
3845|구리남양주|서강학원|경기도 남양주시 와부읍 수레로 49 , 503호 (와부읍,마이다스빌딩)|이창훈|031-515-3446|보습|고등영어,중등영어|275000
3846|시흥|서강학원|경기도 시흥시 배곧4로 83 , 405호 (정왕동)|추혜진||보습||
3847|양평|서강학원|경기도 양평군 양평읍 양근로 147번길 3 (3층) (양평읍)|조승만|031-775-8578|보습|고등단과,중등보습,초등보습|237000
3848|시흥|서경학원|경기도 시흥시 동서로 1056-1 , 3층 (조남동 169-1)|유미자|031-506-1664|보습|고등국영수사과,고등단과영어수학,중등국영수사과,중등단과영어수학,초등국영수사과,초등단과영어수학|220000
3849|용인|서고연학원|경기도 용인시 기흥구 새천년로26번길 2 , 403호 (신갈동)|이우창||보습|국어(고등),사회.과학(고등),수학(고등),수학(중등),영어(고등)|242000
3850|광명|서광엘림학원|경기도 광명시 광이로 34   2층 (광명동)|최경희|02-2683-4114|보습|고등(국사과),고등(영어,수학),고등단과(영어),고등문과(수학),고등이과(수학),고등종합,중등(국사과),중등단과(수학),중등단과(영어),중등종합,초등(국사과),초등단과(수학),초등단과(영어),초등종합|219000
3851|성남|서국국어학원|경기도 성남시 분당구 백현로 97 , 506호 일부 (수내동,다운타운)|서예림|031-718-9572|보습|고등국어,고등논술,고등수학,고등영어,중등국어|360000
3852|화성오산|서당보습학원|경기도 화성시 봉담읍 삼천병마로 1311 , 수영프라자 402호 (봉담읍)|장경실|031-297-7998|보습|고등종합,중등종합,초등1-3종합,초등4-6종합|358000
3853|수원|서둔쥬니어보습학원|경기도 수원시 권선구 서호로 129   2층 3층 (서둔동)|손보현|031-291-7919|보습|중등단과,중등종합,초등단과,초등종합|220000
3854|수원|서림수학학원|경기도 수원시 권선구 세권로221번길 1 , 2층 전체 (권선동)|임동환|031-898-5959|보습|고등 수학A,고등 수학B,고등 수학C,고등 수학D,고등 수학E,고등 수학F,고등 수학G,고등 영어A,고등 영어B,고등 영어C,고등 영어D,고등 영어E,고등 영어F,고등 영어G,중등 수학A,중등 수학B,중등 수학C,중등 수학D,중등 수학E,중등 영어A,중등 영어B,중등 영어C,중등 영어D,중등 영어E,초등 수학A,초등 수학B,초등 수학C,초등 수학D,초등 수학E,초등 수학F,초등 수학G,초등 영어A,초등 영어B,초등 영어C,초등 영어D,초등 영어E|204000
3855|김포|서맥종합학원|경기도 김포시 김포한강9로76번길 49 , 포인트프라자 701호~703호 (구래동)|이현욱|031-983-6594|보습|수학(고등),수학(중등),영어(고등),영어(중등),전과목(초등)|216000
3856|부천|서민기영수보습학원|경기도 부천시 중동로 91 , 301호 (상동)|서민기|032-662-4850|보습|고등단과1수학,고등단과1영어,고등단과2수학,고등단과2영어,중등단과수학,중등단과영어,초등단과수학,초등단과영어|270000
3857|수원|서부세종학원|경기도 수원시 권선구 수인로 189   지하1-7층 (구운동)|차도영|031-278-7744|보습|고등,고등(3)논술,고등(3)물리,고등(3)화학,단과고3(논술),중등,초등|74000
3858|안양과천|서브라임학원|경기도 안양시 동안구 평촌대로 113 , 202호 (호계동1065-7)|(주)서브라임|031-385-6513|보습|고등영어,중등영어,중등특목영어,초등영어|345000
3859|수원|서수원교연학원|경기도 수원시 권선구 탑동로 34 , 5층, 6층 (탑동)|배미영|031-292-9353|보습|고등단과,중등종합,초등단과,초등종합|241000
3860|수원|서수원종로엠학원|경기도 수원시 권선구 탑동로 11   서호새마을금고 2층 전체 (탑동)|최은주|031-294-8978|보습|고등단과(영어or수학),고등종합1,고등종합2,중등단과(수학),중등종합1,중등종합2,초등단과(수학),초등종합1,초등종합2,초등종합3|284000
3861|수원|서수원해법수학학원|경기도 수원시 권선구 수인로 209-1   1층전체 (구운동)|이혜인|031-295-9020|보습|고등단과(영어,수학),중등단과(영어,수학),초등단과(영어,수학)|193000
3862|화성오산|서신예일학원|경기도 화성시 서신면 매화1길 21-7 , 1층 (서신면)|윤수복||보습|수학(고등),수학(중등),수학(초등),영어(중등),영어(초등)|150000
3863|부천|서연보습학원|경기도 부천시장말로 96  반달마을 상가동 305호~307호|이동규|032-321-5410|보습|고등영수단과,중등영수단과,중등종합반,초등수학단과,초등종합|244000
3864|고양|서연학원|경기도 고양시 덕양구 은빛로 41   대경프라자 201호 (화정동)|김도한|031-965-8113|보습|과학(고등),과학(중등),수학(고등A),수학(고등B),수학(중등A),수학(중등B),수학(초등A),수학(초등B),수학(초등C),언어(고등),언어(고등논술),언어(중등)|205000
3865|성남|서연학원|경기도 성남시 수정구 위례동로 135-6 , 1005호 (창곡동,이너매스위례)|박종돈|031-755-4488|보습|고등과학A,고등과학B,고등국어A,고등국어B,고등수학,중등과학,중등국어A,중등국어B,중등수학,초등수학A,초등수학B,초등수학C|255000
3866|평택|서연학원|경기도 평택시 원평로39번길 22-1 2층 (평택동)|김정주|031-658-7784|보습|보습-중등,보습-초등,영어-초등|202000
3867|고양|서영학원|경기도 고양시 일산서구 일산로 547 , 일신조합상가204호,205호(일산동) |박은경|031-917-7112|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|227000
3868|광명|서와윤학원|경기도 광명시 도덕공원로 23 , 202호일부 (철산동, 서빈빌딩)|윤영예|02-2619-1945|보습|단과 중등,단과 중등논술,단과 초등,단과 초등논술A,단과 초등논술B|166000
3869|의정부|서용덕수학학원|경기도 의정부시 청사로5번길 8-13 , 701호 (신곡동,골드프라자)|서용득|031-827-4724|보습|고등과학,고등수학|248000
3870|성남|서우식영어학원|경기도 성남시 분당구 정자일로 234 (정자동,태남프라자)  602호|서우식|031-717-8259|보습|고등영어,중등영어|500000
3871|안성|서운학원|경기도 안성시 서운면 솔뫼로 224 , 서운학원 (서운면)|이윤자|031-672-9375|보습|고등단과과목별(국;영;수),중등보습(국,영,수,과),초등보습(국,영,수,과,사)|217000
3872|시흥|서울두잇학원|경기도 시흥시 시흥대로1073번길 3 2,3층(신천동)|보영(주)|031-312-3205|보습|고등단과,중등종합|350000
3873|성남|서울보습학원|경기도 성남시 수정구 수정로 287 (신흥동) 낙생빌딩 4층|고종철|031-744-3114|보습|국,수,사,과(초등종합D),국,수,사,과,영(초등종합E),국,영,수,과,사(중등종합A),국,영,수,과,사(중등종합B),국,영,수,과,사(중등종합C),수학(고등부C),수학(초등부A),수학(초등부C),영,수(고등부A),영어(고등부B),영어(초등부B)|244000
3874|안성|서울보습학원|경기도 안성시 공도읍 서동대로 4079 주은풍림아파트 상가 306호|정윤주박선영|031-652-7090|보습|중등종합(국,수,사,과,영),초등보습(국,수,사,과),초등종합(국,수,사,과,영)|263000
3875|광주하남|서울선재학원|경기도 하남시 하남대로 809 , 307호 (신장동,애니동물병원)|정창호|031-796-7532|보습|수학(고등),수학(중1,2),수학(중3)|223000
3876|안산|서울수학학원|경기도 안산시 상록구 샘골로 125   203호 (본오동)|김봉길|070-8253-3605|보습|초등단과|180000
3877|파주|서울수학학원|경기도 파주시 금빛로 24-28 , 우성메디피아 403호 (금촌동)|권옥희||보습|고등(문과),고등(이과),중등,초등|290000
3878|평택|서울아이네트학원|경기도 평택시 동삭로 384 2.3.4층 (동삭동)|이경진|031-655-1885|보습|고등단과-수학,고등단과-영어,중등단과-수학,중등종합-전과목,초등단과-과학,초등단과-국어,초등단과-사회,초등단과-수학,초등단과-영어|90000
3879|여주|서울아인스학원|경기도 여주시 세종로45번길 38 (홍문동)|고수임|031-886-5279|보습|중등종합,초등종합|245000
3880|구리남양주|서울에듀학원|경기도 남양주시 의안로 121-20   우영프라자 4층 405 406호 (평내동)|노영실|031-595-6161|보습|고등단과 수학,고등단과 영어,중등단과 수학,중등종합 국/영/수,초등단과 수학,초등단과 영어,초등종합 영/수/전과목|231000
3881|고양|서울영수빠삭학원|경기도 고양시 일산동구 숲속마을로 38  아크리아 501호 (풍동)|신정희|031-907-0545|보습|고등수학,고등영어,중등수학,중등영어,초등영어|258000
3882|화성오산|서울영수전문학원|경기도 화성시 동탄솔빛로 64  가희프라자 501호 502호(반송동)|최현주|031-613-0064|보습|고등수학,고등수학(고등고급),고등영어,중등수학,중등영어|304000
3883|용인|서울영수학원|경기도 용인시 수지구 신봉2로 2 , 401호 (신봉동, 센트럴500상가)|정석진||보습|수학(고등),수학(고등1),수학(고등2,3),수학(중등),영어(고등),영어(고등1),영어(고등2,3),영어(중등)|294000
3884|포천|서울영수학원|경기도 포천시 소흘읍 송우로 62 , 702호 (소흘읍, 송우웰빙타운)|오기향|031-541-8552|보습|고등수학1,고등수학2,3,고등영어,중고등수학,중고등영어,초등수학,초등영어,초등종합|200000
3885|김포|서울원(1)학원|경기도 김포시 김포한강4로 113 , 902호 (장기동,신한프라자)|윤승희|031-986-3301|보습|국어(고등),국어(중등),수학(고등기본),수학(고등심화),수학(고등특강),수학(중등),영어(고등기본),영어(고등심화),영어(중등)|261000
3886|구리남양주|서울탑영어수학학원|경기도 남양주시 별내5로5번길 1 , 504호 (별내동,오션타워)|문선모|031-573-3670|보습|고등수학단과,고등영어단과,중등수학단과,중등영어단과,초등수학단과(고),초등수학단과(저),초등영어단과(고),초등영어단과(저)|225000
3887|광주하남|서울학원|경기도 광주시 곤지암읍 평촌길 30-13 (곤지암읍)|강은화|031-797-6954|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|207000
3888|김포|서울학원|경기도 김포시 통진읍 조강로 106 (통진읍)|최윤정|031-981-5205|보습|국어,수학(유치부),국어,영어,수학,과학(중등부),영어(유치부),영어(중등부),영어(초등부),전과목(초등부)|143000
3889|안산|서울학원|경기도 안산시 상록구 건건로 64  2층 (건건동)|나자연|031-437-0136|보습|초등전과목|180000
3890|용인|서울학원|경기도 용인시 기흥구 갈곡로8번길 7   3층 302호 (구갈동)|박대곤|031-275-9601|보습|수학(고등),수학(중등),수학(초등),영어(고등),영어(중등),영어(초등)|257000
3891|의정부|서울학원|경기도 의정부시 백석로68번길 27  호원프라자빌딩5층 (호원동)|임옥연|031-874-0005|보습|고등수학,중등(국,영,수,사,과),초등(국,수,사,과),초등영어|200000
3892|평택|서울학원|경기도 평택시 중앙로 203 , 3층 전부 (비전동)|김민성|031-656-8008|보습|고등수학,고등영어,중등수학,중등영어,초등영어|180000
3893|화성오산|서울학원|경기도 화성시 봉담읍 동화길 93-16 , 스타타워1 - 602호 (봉담읍)|안진석|031-278-6644|보습|고등단과(영어,수학)-1년,고등단과(영어,수학)-2,3년,중등단과(영어,수학)-1년,중등단과(영어,수학)-2,3년,초등단과(영어,수학)-중급,초등단과(영어,수학)-초급,초등종합(국,영,수,사,역사,과)|170000
3894|시흥|서원보습학원|경기도 시흥시 중심상가로 228 영남6차아파트상가 303호(정왕동)|손재경|031-499-6534|보습|중등종합,초등종합|240000
3895|수원|서원학원|경기도 수원시 팔달구 일월로18번길 10   1층 전체 (화서동)|유병애||보습|고등(단과(수학),중등단과(수학),초등단과(수학)|210000
3896|광주하남|서유재보습학원|경기도 광주시 퇴촌면 천진암로535번길 9 , 1층 2층 (퇴촌면)|한희선|070-7746-7979|보습|중등국어,중등수학,중등영어,초등종합|151000
3897|구리남양주|서율학원|경기도 남양주시 별내면 청학로92번길 39 , 2층 전체 (별내면)|장현오|031-841-8114|보습|고등종합,중등종합,초등종합|287000
3898|고양|서인영어학원|경기도 고양시 일산동구 중산로 105  현해프라자 204호 (중산동)|이양미|031-976-9980|보습|고등 영어,중등 영어,초등 영어 (Junior),초등 영어(Basic),초등 영어(Extensive Reading-A) ,초등 영어(Standard),초등 영어(Starter)|194000
3899|부천|서일보습학원|경기도 부천시 고리울로 9 한일수영장 2층 (고강동)|허문선|032-676-9733|보습|초등종합|120000
3900|용인|서일영수전문학원|경기도 용인시 수지구 정평로 40-4   2층 (풍덕천동)|강인아|031-272-3536|보습|영어(초등고급),영어(초등다독),영어(초등문법),영어(초등심화),영어(초등정규)|208000
3901|고양|서일영어뉴매쓰학원|경기도 고양시 덕양구 호국로 859 , 대림e-편한세상 가동 205호,206호 |윤재현|031-966-0065|보습|고등영어심화,고등영어일반,중등수학일반,중등영어심화,중등영어일반,초등수학심화,초등수학일반,초등영어기초,초등영어심화,초등영어일반|210000
3902|고양|서일영어대화제1캠퍼스학원|경기도 고양시 일산서구 강성로232번길 48-2 ,  1층 (대화동)|남기선|031-912-0313|보습|고등수학,고등영어1,고등영어B,중등영어1,중등영어2,중등영어3,중등영어4,초등수학A,초등수학B,초등수학C,초등영어1,초등영어2,초등영어3|215000
3903|고양|서일영어보습학원|경기도 고양시 덕양구 화신로 319  문정교육센터 5층일부 (화정동)|도웅회|031-972-5105|보습|영어(중등A),영어(초등고급),영어(초등입문),영어(초등중급),영어(초등초급)|184000
3904|부천|서일영어보습학원|경기도 부천시 조마루로 87 늘푸른종합상가 503호 일부 (상동)|진혜정|032-329-8805|보습|고등단과,중등단과,초등단과(고),초등단과(저),초등단과(중)|208000
3905|고양|서일영어성저학원|경기도 고양시 일산서구 성저로46번길 80 , 1층전체 (대화동)|김은아|031-924-4640|보습|고등수학(1,2학년),고등수학(3학년),고등영어(1,2학년),고등영어(3학년)|275000
3906|부천|서일영어수학논술보습학원|경기도 부천시  계남로 208 201호 (중동)|김은미|032-324-0509|보습|고등,중등중급,중등초급,초등고급,초등중급,초등초급|205000
3907|고양|서일영어예향학원|경기도 고양시 덕양구 행당로11번길 6 , 백삼빌딩 3층전체 (토당동)|김용숙||보습|고등수학(주3회),고등영어(주3회),중등수학(주3회),중등영어(주3회),초등수학A(주3회),초등수학B(주3회),초등영어(주5회)|183000
3908|고양|서일영어학원|경기도 고양시 일산서구 일현로 48 , 402,403호 (탄현동,현해프라자)|김현정|031-925-5105|보습|수학(고등),수학(중등),수학(초등),영어(고등),영어(중등),영어(초등),영어문법(초등),초등영어기초|179000
3909|군포의왕|서일영어학원|경기도 군포시 금산로 26 , 2층 (금정동)|남명선|031-349-9884|보습|국어고등기본,국어고등심화,수학고등,수학고등심화,수학저학년국어,수학중등,수학초등,영어고등,영어중등,영어초등,초등저학년수학|210000
3910|김포|서일영어학원|경기도 김포시 김포한강11로 288-27 , 한강프라자 1동 701호 (운양동)|염혜정|031-982-8361|보습|영어(중등A),영어(중등B),영어(초등A),영어(초등B),영어(초등C)|234000
3911|수원|서일영어학원|경기도 수원시 팔달구 중부대로143번길 69   401호 (우만동)|이건국|031-213-3799|보습|고등단과(영어),중등단과(영어1),중등단과(영어2),중등단과(영어3),초등단과(영어1),초등단과(영어2)|242000
3912|용인|서일영어학원|경기도 용인시 수지구 수풍로 95 , 2층 (동천동)|고영기|031-309-0594|보습||
3913|군포의왕|서일영어해법수학학원|경기도 군포시 산본로386번길 5-27 호영빌딩 402호|문설국|031-397-9905|보습|과학(초등),사회(초등),수학(중등LV4),수학(중등LV5),수학(중등LV6),수학(중등LV7),수학(초등LV0),수학(초등LV1),수학(초등LV2),수학(초등LV3),수학(초등특강),영어(중등LV4),영어(중등LV5),영어(중등LV6),영어(중등LV7),영어(초등LV1),영어(초등LV2),영어(초등LV3)|181000
3914|성남|서일영재학원|경기도 성남시 수정구 희망로 535 , 4층 일부 (신흥동,삼우빌딩)|이효춘||보습|중등부영수,중등수학,중등영어,초등부영수,초등수학기초,초등수학심화,초등영어기초,초등영어중급,초등영어초급|229000
3915|고양|서일학원|경기도 고양시 일산서구 후곡로 32 , 후곡마을상가동 201호,202호,207호,208호 (일산동, 후곡마을)|조효임|031-917-0520|보습|중등영어|250000
3916|성남|서일학원|경기도 성남시 수정구 탄리로96번길 1 (태평동) 3층|지현주|031-755-0509|보습|중등 영어+수학,중등수학,중등영어,초등 영어고급,초등 영어기본,초등 영어중급,초등수학,초등영어+수학,초등영어+전과목|256000
3917|화성오산|서일학원|경기도 화성시 영통로26번길 20  신우프라자 206호 (반월동)|이준|031-203-0191|보습|수학고등,수학중등,수학초등,영어고등,영어중등,영어초등|250000
3918|수원|서정학원|경기도 수원시 권선구 세권로195번길 20-3   2층 일부 (권선동)|유현정|031-239-0555|보습|고등단과(수학),고등단과(영어),중등단과(수학),중등단과(영어),초등단과(수학A),초등단과(수학B),초등단과(영어A),초등단과(영어B)|192000
3919|파주|서정학원|경기도 파주시 노을빛로 20 , 1층 일부 (문발동)|이화남|031-941-0358|보습|수학기초반,수학심화반,수학중급반,영어기초반,영어중급반,전과목반(초1,2),전과목반(초3,4),전과목반(초5,6)|46000
3920|구리남양주|서정학원플러스더블유영어학원|경기도 남양주시 와부읍 덕소로 73 , 302호,304-2호,305-1호 (와부읍, 세양아르비채리버)|전정은|031-576-0584|보습|과학중등,국어(고등A),국어중등,사회중등,수학고등1,수학중등1,수학중등2,수학중등3,수학초등1|170000
3921|평택|서종원calith(캘리스)학원|경기도 평택시 조개터로37번길 18 , 1층전부,2층전부 (합정동)|서종원정순이|031-653-4072|보습|중등수학,중등영어,초등수학,초등영어|155000
3922|용인|서주연영어학원|경기도 용인시 기흥구 한보라1로 42-4 ,  201호 (보라동,수&원빌딩)|서복연|031-274-9305|보습|영어(고등),영어(중등),영어(초등),영어(초등기초)|250000
3923|고양|서지원학원|경기도 고양시 일산동구 일산로 452  일산프라자 201호 (정발산동)|서지원|031-918-4513|보습|수학(고등A),수학(고등B),수학(중등)|313000
3924|안양과천|서진보습학원|경기도 안양시 만안구 안양로 399 , 동양빌딩 4층 (안양동 837-16번지)|장현주|031-443-8902|보습|고등부국어,고등수학,고등영어,고등영어수학,중둥영어,중등수학1,중등영어수학,초등국어수학연합,초등수학1,초등수학2,초등영어1,초등영어2,초등영어수학연합|200000
3925|구리남양주|서진학원|경기도 구리시 체육관로74번길 37 , 3층 일부 (수택동,혁정빌딩)|김한규|031-558-8017|보습|고등,중등,초등|300000
3926|용인|서천학원|경기도 용인시 기흥구 예현로35번길 2 () 3층일부|박은진|031-8001-1919|보습|수학(중등),수학(초등),영어(중등),영어(초등)|179000
3927|시흥|서촌해법영어수학학원|경기도 시흥시 중심상가로 104 , 상가동 205호.206호.207호 (정왕동 1848-4)|김영선|031-503-7089|보습|고등 수학,고등 영어,중등 수학,중등 영어,중등종합,초등 국,사,과,초등 수학,초등 영어1,초등 영어2,초등종합|178000
3928|성남|서판교소마사고력수학학원|경기도 성남시 분당구 운중로243번길 12 , 2층 (판교동)|정승민|031-604-3438|보습|초등사고력1,초등사고력2,초등사고력3,초등사고력4,초등수학1,초등수학2|230000
3929|안산|서해지지이영어수학전문학원|경기도 안산시 단원구 초지1로 76 , 제주상가동 203호 (초지동,행복한마을)|조훈|031-401-8168|보습|수학|170000
3930|시흥|서해학원|경기도 시흥시 비둘기공원7길 22 서강프라자 206호 (대야동)|임하영|031-314-1505|보습|중등 수학,중등 영어,중등과학,중등기초 영어,수학,중등사회,초등 수학,보습b,초등 수학a,초등 수학c,초등 영어a,초등 영어b,초등 영어c,초등종합a(할인),초등종합b(할인)|160000
3931|성남|서현2관입실론보습학원|경기도 성남시 분당구 돌마로 481 , 402호 (서현동,분당우성프라자)|문승민|031-706-7827|보습|고등수학A,고등수학B,고등수학C,고등수학D,고등수학E,고등수학F,고등수학G,고등수학H|262000
3932|성남|서현3관입실론보습학원|경기도 성남시 분당구 돌마로 481 , 411호 (서현동, 분당우성프라자)|문혜연|031-706-7827|보습|고등수학A,고등수학B,고등수학C,고등수학D,고등수학E,고등수학F,고등수학G,고등수학H|262000
3933|화성오산|서현보습학원|경기도 화성시 병점서로 8  남수원두산아파트 상가 2층 (병점동)|박상면|031-224-4408|보습|고등단과-수학,고등단과-영어,중등종합-국영수사과,초등종합-국영수사과|285000
3934|군포의왕|서현수학학원|경기도 군포시 산본로 398 , 5층일부(502-1호) (태주빌딩,산본동)|김서현|031-392-0955|보습|수학(고1,2),수학(고3),수학(중1),수학(중2,3),수학(초4~6)|283000
3935|성남|서현에듀플렉스보습학원|경기도 성남시 분당구 돌마로 478 (서현동) 효자촌프라자 310,311호|최영주|031-703-7909|보습|단과(고1),단과(고2,3),단과(중1,2),단과(중3),단과(초등5,6),종합A(초중고),종합B(초중고),종합C(초중고)|252000
3936|성남|서현탑영어학원|경기도 성남시 분당구 중앙공원로40번길 42 (서현동,우성종합상가) 49동 214호|한재준|031-704-7448|보습|영어(고등),영어(중등),영어(초등)|263000
3937|성남|서현티제이수학학원|경기도 성남시 분당구 돌마로486번길 40 , 402호 (서현동)|김정은|031-707-3313|보습|수학 고등A,수학 고등B,수학 중등A,수학 중등B,수학 초등,수학고등A,수학고등B,수학고등C,수학고등D,수학중등A,수학중등B,수학초등|433000
3938|안산|서현필즈학원|경기도 안산시 상록구 충장로 106  (301호) (본오동)|박언호|031-415-1237|보습|중등(영,수)|150000
